Order ID,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Amount Refunded,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Lineitem variant,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Address1,Billing Address2,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Address1,Shipping Address2,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Cancelled at,Private Notes,Channel Type,Channel Name,Channel Order Number,WA Local Tax,WA Tax,Payment Method,Payment Reference
250024,weiwiwiwi@sssddd.org,PAID,1/6/2025 12:03,pending,,USD,30,0,1.98,0,31.98,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Golden Current - Ribes aureum, bundle of 5",20,SQ3789242,,TRUE,TRUE,pending,One Nine,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250024,0.03,1.95,Stripe,ch_3QeJiHKpMPwwSZJQ19UaFRaf
250024,,,,,,,,,,,,,,,,1,"Henderson's Checkermallow - Sidalcea hendersonii, bundle of 5",10,SQ8965381,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250025,wlkeijroiuuu@uyuyiei.com,PAID,1/6/2025 12:03,pending,,USD,413,0,27.24,0,440.24,,0,Evergreen State Fairgrounds,1/6/2025 12:03,10,"Sword Fern - Polystichum munitum, bundle of 5",28,SQ9666907,,TRUE,TRUE,pending,One Ten,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250025,0.38,26.86,Stripe,ch_3QeJiKKpMPwwSZJQ0HvclG1i
250025,,,,,,,,,,,,,,,,1,"Blue Elderberry - Sambucus cerulea, bundle of 5",15,SQ8529943,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250025,,,,,,,,,,,,,,,,1,"Violet (Blue) - Viola adunca, bundle of 5",10,SQ7252828,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250025,,,,,,,,,,,,,,,,1,"Crabapple (Pacific) - Malus fusca, bundle of 5",17,SQ9500865,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250025,,,,,,,,,,,,,,,,1,"Kinnikinnick - Arctostaphylos uva-ursi, bundle of 5",24,SQ3069748,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250025,,,,,,,,,,,,,,,,1,"Oregon Sunshine - Eriophyllum lanatum, bundle of 5",10,SQ5173931,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250025,,,,,,,,,,,,,,,,2,"Flowering Currant (Red) - Ribes sanguineum, bundle of 5",15,SQ1111364,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250025,,,,,,,,,,,,,,,,1,"Osoberry - Oemleria cerasiformis, bundle of 5",17,SQ9018138,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250025,,,,,,,,,,,,,,,,1,"Pearly Everlasting - Anaphalis margaritacea, bundle of 5",10,SQ3927159,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250026,zaaaa@kjkfj.com,PAID,1/6/2025 12:03,pending,,USD,170,0,11.23,0,181.23,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Giant Sequoia - Sequoiadendron giganteum, bundle of 5",20,SQ6496121,,TRUE,TRUE,pending,One Eleven,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250026,0.16,11.07,Stripe,ch_3QeJiNKpMPwwSZJQ1FxKZ0UX
250026,,,,,,,,,,,,,,,,1,"Mock Orange - Philadelphus lewisii, bundle of 5",15,SQ9400408,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250026,,,,,,,,,,,,,,,,1,"Blue Elderberry - Sambucus cerulea, bundle of 5",15,SQ8529943,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250026,,,,,,,,,,,,,,,,1,"Menzies' Larkspur  - Delphinium menziesii, bundle of 5",29,SQ4534372,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250026,,,,,,,,,,,,,,,,1,"Inside-out Flower - Vancouveria hexandra, bundle of 5",29,SQ5677685,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250026,,,,,,,,,,,,,,,,1,"Port Orford Cedar - Chamaecyprais lawsoniana, bundle of 5",10,SQ1718000,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250026,,,,,,,,,,,,,,,,1,"Red Elderberry - Sambucus racemosa, bundle of 5",22,SQ8939902,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250026,,,,,,,,,,,,,,,,1,"Henderson's Checkermallow - Sidalcea hendersonii, bundle of 5",10,SQ8965381,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250026,,,,,,,,,,,,,,,,1,"Vanilla Leaf - Achlys triphylla, bundle of 5",20,SQ7467987,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250027,wewweww@nknknkn.com,PAID,1/6/2025 12:03,pending,,USD,120,0,7.92,0,127.92,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Vanilla Leaf - Achlys triphylla, bundle of 5",20,SQ7467987,,TRUE,TRUE,pending,One Twelve,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250027,0.11,7.81,Stripe,ch_3QeJiPKpMPwwSZJQ0GdPrDid
250027,,,,,,,,,,,,,,,,1,"Grape (Tall Oregon) - Mahonia aquifolium, bundle of 5",17,SQ3546273,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250027,,,,,,,,,,,,,,,,1,"Mock Orange - Philadelphus lewisii, bundle of 5",15,SQ9400408,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250027,,,,,,,,,,,,,,,,1,"Kinnikinnick - Arctostaphylos uva-ursi, bundle of 5",24,SQ3069748,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250027,,,,,,,,,,,,,,,,2,"Sitka Spruce - Picea sitchensis, bundle of 5",8,SQ5171494,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250027,,,,,,,,,,,,,,,,1,"Salal - Gaultheria shallon, bundle of 5",28,SQ3149595,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250028,poiujweoiuwer@nknknknk.com,PAID,1/6/2025 12:03,pending,,USD,236,0,15.57,0,251.57,,0,Evergreen State Fairgrounds,1/6/2025 12:03,2,"Baldhip Rose - Rosa gymnocarpa, bundle of 5",21,SQ8173881,,TRUE,TRUE,pending,One Thirteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250028,0.21,15.36,Stripe,ch_3QeJiQKpMPwwSZJQ1kPeMMNf
250028,,,,,,,,,,,,,,,,2,"Salal - Gaultheria shallon, bundle of 5",28,SQ3149595,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250028,,,,,,,,,,,,,,,,1,"Blue Elderberry - Sambucus cerulea, bundle of 5",15,SQ8529943,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250028,,,,,,,,,,,,,,,,1,"Golden Current - Ribes aureum, bundle of 5",20,SQ3789242,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250028,,,,,,,,,,,,,,,,1,"Nootka Rose - Rosa nutkana, bundle of 5",17,SQ2479290,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250028,,,,,,,,,,,,,,,,1,"Douglas Fir - Pseudotsuga menziesii, bundle of 5",14,SQ6061314,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250028,,,,,,,,,,,,,,,,1,"Evergreen Huckleberry - Vaccinium ovatum, bundle of 5",43,SQ9912388,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250028,,,,,,,,,,,,,,,,1,"Noble Fir - Abies procera, bundle of 5",14,SQ1739468,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250028,,,,,,,,,,,,,,,,1,"Flowering Currant (Red) - Ribes sanguineum, bundle of 5",15,SQ1111364,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250029,ewkjejkerjkerj@jkejkjke.com,PAID,1/6/2025 12:03,pending,,USD,35,0,2.31,0,37.31,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Blue Elderberry - Sambucus cerulea, bundle of 5",15,SQ8529943,,TRUE,TRUE,pending,One Fourteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250029,0.03,2.28,Stripe,ch_3QeJiQKpMPwwSZJQ0TL3aAcG
250029,,,,,,,,,,,,,,,,1,"Golden Current - Ribes aureum, bundle of 5",20,SQ3789242,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250030,3234@2343242.com,PAID,1/6/2025 12:03,pending,,USD,82,0,5.42,0,87.42,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Wild Ginger - Asarum caudatum, bundle of 5",29,SQ8468161,,TRUE,TRUE,pending,One Fifteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250030,0.08,5.34,Stripe,ch_3QeJiSKpMPwwSZJQ1RR4SDcP
250030,,,,,,,,,,,,,,,,1,"Evergreen Huckleberry - Vaccinium ovatum, bundle of 5",43,SQ9912388,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250030,,,,,,,,,,,,,,,,1,"Blue Eyed Grass - Sisyrinchium idahoensis, bundle of 5",10,SQ4016165,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250031,232323@8989898.com,PAID,1/6/2025 12:03,pending,,USD,74,0,4.89,0,78.89,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Grand Fir - Abies grandis, bundle of 5",8,SQ3684075,,TRUE,TRUE,pending,One Sixteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250031,0.08,4.81,Stripe,ch_3QeJiVKpMPwwSZJQ0dDR82zh
250031,,,,,,,,,,,,,,,,2,"Incense Cedar - Calocedrus decurrens, bundle of 5",10,SQ3083029,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250031,,,,,,,,,,,,,,,,1,"Red Cedar - Thuja plicata, bundle of 5",18,SQ7843259,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250031,,,,,,,,,,,,,,,,1,"Sitka Spruce - Picea sitchensis, bundle of 5",8,SQ5171494,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250031,,,,,,,,,,,,,,,,2,"Port Orford Cedar - Chamaecyprais lawsoniana, bundle of 5",10,SQ1718000,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250032,23434234234@333.com,PAID,1/6/2025 12:03,pending,,USD,72,0,4.75,0,76.75,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Kinnikinnick - Arctostaphylos uva-ursi, bundle of 5",24,SQ3069748,,TRUE,TRUE,pending,One Seventeen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250032,0.07,4.68,Stripe,ch_3QeJiWKpMPwwSZJQ0Y8W8Rj8
250032,,,,,,,,,,,,,,,,1,"Salal - Gaultheria shallon, bundle of 5",28,SQ3149595,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250032,,,,,,,,,,,,,,,,1,"Blue Eyed Grass - Sisyrinchium idahoensis, bundle of 5",10,SQ4016165,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250032,,,,,,,,,,,,,,,,1,"Penstemon (Cascade)- Penstemon serrulatus, bundle of 5",10,SQ8790533,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250033,87987987@kjkjkj.com,PAID,1/6/2025 12:03,pending,,USD,73,0,4.82,0,77.82,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Sea Thrift - Armeria maritima, bundle of 5",10,SQ0633882,,TRUE,TRUE,pending,One Eighteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250033,0.07,4.75,Stripe,ch_3QeJiXKpMPwwSZJQ0lSG57Mt
250033,,,,,,,,,,,,,,,,1,"Henderson's Checkermallow - Sidalcea hendersonii, bundle of 5",10,SQ8965381,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250033,,,,,,,,,,,,,,,,1,"Kinnikinnick - Arctostaphylos uva-ursi, bundle of 5",24,SQ3069748,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250033,,,,,,,,,,,,,,,,1,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250033,,,,,,,,,,,,,,,,1,"Woodland Strawberry - Fragaria vesca ssp. bracteata, bundle of 5",9,SQ0735799,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250033,,,,,,,,,,,,,,,,1,"Canada Goldenrod - Solidago lepida, bundle of 5",10,SQ5369851,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250034,aswerwawer@bbbb.com,PAID,1/6/2025 12:03,pending,,USD,92,0,6.08,0,98.08,,0,Evergreen State Fairgrounds,1/6/2025 12:03,1,"Salal - Gaultheria shallon, bundle of 5",28,SQ3149595,,TRUE,TRUE,pending,One Nineteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250034,0.09,5.99,Stripe,ch_3QeJiYKpMPwwSZJQ02zDnUgY
250034,,,,,,,,,,,,,,,,1,"Wild Ginger - Asarum caudatum, bundle of 5",29,SQ8468161,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250034,,,,,,,,,,,,,,,,1,"Flowering Currant (Red) - Ribes sanguineum, bundle of 5",15,SQ1111364,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250034,,,,,,,,,,,,,,,,1,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250034,,,,,,,,,,,,,,,,1,"Pearly Everlasting - Anaphalis margaritacea, bundle of 5",10,SQ3927159,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250035,ttttttt@kkkkkkk.com,PAID,1/6/2025 12:03,pending,,USD,125,0,8.25,0,133.25,,0,Evergreen State Fairgrounds,1/6/2025 12:03,2,"Wild Ginger - Asarum caudatum, bundle of 5",29,SQ8468161,,TRUE,TRUE,pending,One Twenty,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250035,0.12,8.13,Stripe,ch_3QeJibKpMPwwSZJQ0nk3sYEL
250035,,,,,,,,,,,,,,,,1,"Blue Eyed Grass - Sisyrinchium idahoensis, bundle of 5",10,SQ4016165,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250035,,,,,,,,,,,,,,,,1,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250035,,,,,,,,,,,,,,,,1,"Chokecherry - Prunus virginiana, bundle of 5",17,SQ1381395,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250035,,,,,,,,,,,,,,,,1,"Oceanspray - Holodiscus discolor, bundle of 5",20,SQ1294796,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250035,,,,,,,,,,,,,,,,1,"Henderson's Checkermallow - Sidalcea hendersonii, bundle of 5",10,SQ8965381,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250036,wwwww@nnnnnnnnn.com,PAID,1/6/2025 12:04,pending,,USD,62,0,4.09,0,66.09,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Grand Fir - Abies grandis, bundle of 5",8,SQ3684075,,TRUE,TRUE,pending,Two One,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250036,0.06,4.03,Stripe,ch_3QeJijKpMPwwSZJQ1R7uULM7
250036,,,,,,,,,,,,,,,,1,"Red Cedar - Thuja plicata, bundle of 5",18,SQ7843259,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250036,,,,,,,,,,,,,,,,1,"Pearly Everlasting - Anaphalis margaritacea, bundle of 5",10,SQ3927159,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250036,,,,,,,,,,,,,,,,1,"Incense Cedar - Calocedrus decurrens, bundle of 5",10,SQ3083029,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250036,,,,,,,,,,,,,,,,1,"Hemlock - Tsuga heterophylla, bundle of 5",16,SQ0268299,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250037,ttttttt@iiiiiiiii.org,PAID,1/6/2025 12:04,pending,,USD,153,0,10.1,0,163.1,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Dogwood (Red Osier) - Cornus sericea, bundle of 5",18,SQ7059562,,TRUE,TRUE,pending,Two Three,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250037,0.15,9.95,Stripe,ch_3QeJimKpMPwwSZJQ0QVgg6YE
250037,,,,,,,,,,,,,,,,1,"Sword Fern - Polystichum munitum, bundle of 5",28,SQ9666907,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250037,,,,,,,,,,,,,,,,1,"Salmonberry - Rubus spectabilis, bundle of 5",17,SQ3998243,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250037,,,,,,,,,,,,,,,,2,"Nootka Rose - Rosa nutkana, bundle of 5",17,SQ2479290,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250037,,,,,,,,,,,,,,,,1,"Henderson's Checkermallow - Sidalcea hendersonii, bundle of 5",10,SQ8965381,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250037,,,,,,,,,,,,,,,,1,"Kinnikinnick - Arctostaphylos uva-ursi, bundle of 5",24,SQ3069748,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250037,,,,,,,,,,,,,,,,1,"Red Elderberry - Sambucus racemosa, bundle of 5",22,SQ8939902,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250038,232222222@nnnnnnnn.com,PAID,1/6/2025 12:04,pending,,USD,131,0,8.65,0,139.65,,0,Evergreen State Fairgrounds,1/6/2025 12:04,2,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,Two Four,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250038,0.13,8.52,Stripe,ch_3QeJioKpMPwwSZJQ1XIcMzCm
250038,,,,,,,,,,,,,,,,1,"Larch - Larix occidentalis, bundle of 5",18,SQ6236336,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250038,,,,,,,,,,,,,,,,2,"Woodland Strawberry - Fragaria vesca ssp. bracteata, bundle of 5",9,SQ0735799,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250038,,,,,,,,,,,,,,,,3,"Sea Thrift - Armeria maritima, bundle of 5",10,SQ0633882,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250038,,,,,,,,,,,,,,,,1,"Gooseberry (Black) -  Ribes divaricatum, bundle of 5",15,SQ3758665,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250038,,,,,,,,,,,,,,,,3,"Blue Eyed Grass - Sisyrinchium idahoensis, bundle of 5",10,SQ4016165,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,222222@222222.org,PAID,1/6/2025 12:04,pending,,USD,208,0,13.74,0,221.74,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Sea Thrift - Armeria maritima, bundle of 5",10,SQ0633882,,TRUE,TRUE,pending,Two Five,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250039,0.2,13.54,Stripe,ch_3QeJisKpMPwwSZJQ1G0nR511
250039,,,,,,,,,,,,,,,,1,"Raspberry (Blackcap) - Rubus leucodermis, bundle of 5",21,SQ8107792,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,,,,,,,,,,,,,,,,2,"Nodding Onion - Allium cernuum, bundle of 5",8,SQ5347551,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,,,,,,,,,,,,,,,,1,"Stonecrop (Oregon) - Sedum oreganum, bundle of 5",10,SQ0727114,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,,,,,,,,,,,,,,,,1,"Incense Cedar - Calocedrus decurrens, bundle of 5",10,SQ3083029,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,,,,,,,,,,,,,,,,1,"Grape (Tall Oregon) - Mahonia aquifolium, bundle of 5",17,SQ3546273,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,,,,,,,,,,,,,,,,1,"Deer Fern - Blechnum spicant, bundle of 5",30,SQ4762897,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,,,,,,,,,,,,,,,,1,"Salal - Gaultheria shallon, bundle of 5",28,SQ3149595,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,,,,,,,,,,,,,,,,1,"Sweet Gale - Myrica gale, bundle of 5",23,SQ2473841,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250039,,,,,,,,,,,,,,,,1,"Evergreen Huckleberry - Vaccinium ovatum, bundle of 5",43,SQ9912388,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250040,bnbnbnbn@nbnbnbn.net,PAID,1/6/2025 12:04,pending,,USD,194,0,12.78,0,206.78,,0,Evergreen State Fairgrounds,1/6/2025 12:04,5,"Larch - Larix occidentalis, bundle of 5",18,SQ6236336,,TRUE,TRUE,pending,Two Six,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250040,0.17,12.61,Stripe,ch_3QeJiuKpMPwwSZJQ0f2gyGDI
250040,,,,,,,,,,,,,,,,5,"Noble Fir - Abies procera, bundle of 5",14,SQ1739468,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250040,,,,,,,,,,,,,,,,1,"Incense Cedar - Calocedrus decurrens, bundle of 5",10,SQ3083029,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250040,,,,,,,,,,,,,,,,3,"Grand Fir - Abies grandis, bundle of 5",8,SQ3684075,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250041,988888@kjkjkjkj.com,PAID,1/6/2025 12:04,pending,,USD,280,0,18.48,0,298.48,,0,Evergreen State Fairgrounds,1/6/2025 12:04,5,"Woodland Strawberry - Fragaria vesca ssp. bracteata, bundle of 5",9,SQ0735799,,TRUE,TRUE,pending,Two Seven,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250041,0.27,18.21,Stripe,ch_3QeJiyKpMPwwSZJQ08GRu2Wi
250041,,,,,,,,,,,,,,,,5,"Pearly Everlasting - Anaphalis margaritacea, bundle of 5",10,SQ3927159,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250041,,,,,,,,,,,,,,,,3,"Blue Eyed Grass - Sisyrinchium idahoensis, bundle of 5",10,SQ4016165,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250041,,,,,,,,,,,,,,,,5,"Nodding Onion - Allium cernuum, bundle of 5",8,SQ5347551,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250041,,,,,,,,,,,,,,,,1,"Blue Elderberry - Sambucus cerulea, bundle of 5",15,SQ8529943,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250041,,,,,,,,,,,,,,,,2,"Penstemon (Cascade)- Penstemon serrulatus, bundle of 5",10,SQ8790533,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250041,,,,,,,,,,,,,,,,5,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250041,,,,,,,,,,,,,,,,2,"Flowering Currant (Red) - Ribes sanguineum, bundle of 5",15,SQ1111364,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250042,dfdfd@dfdfd.com,PAID,1/6/2025 12:04,pending,,USD,28,0,1.84,0,29.84,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Noble Fir - Abies procera, bundle of 5",14,SQ1739468,,TRUE,TRUE,pending,Two Eight,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250042,0.02,1.82,Stripe,ch_3QeJizKpMPwwSZJQ1y0N9KGD
250042,,,,,,,,,,,,,,,,1,"Douglas Fir - Pseudotsuga menziesii, bundle of 5",14,SQ6061314,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250043,234234234@234234.com,PAID,1/6/2025 12:04,pending,,USD,32,0,2.12,0,34.12,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Mock Orange - Philadelphus lewisii, bundle of 5",15,SQ9400408,,TRUE,TRUE,pending,Two Nine,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250043,0.03,2.09,Stripe,ch_3QeJizKpMPwwSZJQ0mRjn54E
250043,,,,,,,,,,,,,,,,1,"Crabapple (Pacific) - Malus fusca, bundle of 5",17,SQ9500865,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250044,werwer@9888.com,PAID,1/6/2025 12:04,pending,,USD,36,0,2.37,0,38.37,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Douglas Fir - Pseudotsuga menziesii, bundle of 5",14,SQ6061314,,TRUE,TRUE,pending,Two Ten,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250044,0.03,2.34,Stripe,ch_3QeJj0KpMPwwSZJQ0u9joZ6T
250044,,,,,,,,,,,,,,,,1,"Noble Fir - Abies procera, bundle of 5",14,SQ1739468,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250044,,,,,,,,,,,,,,,,1,"Grand Fir - Abies grandis, bundle of 5",8,SQ3684075,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
